Shares (Basic)_balance,Shares (Diluted)_balance,"Cash, Cash Equivalents & Short Term Investments_balance",Accounts & Notes Receivable_balance,Total Current Assets_balance,"Property, Plant & Equipment, Net_balance",Other Long Term Assets_balance,Total Noncurrent Assets_balance,Total Assets_balance,Payables & Accruals_balance,Total Current Liabilities_balance,Long Term Debt_balance,Total Noncurrent Liabilities_balance,Total Liabilities_balance,Share Capital & Additional Paid-In Capital_balance,Retained Earnings_balance,Total Equity_balance,Total Liabilities & Equity_balance,Shares (Basic)_cashflow,Shares (Diluted)_cashflow,Net Income/Starting Line_cashflow,Depreciation & Amortization_cashflow,Non-Cash Items_cashflow,Change in Working Capital_cashflow,Net Cash from Operating Activities_cashflow,Change in Fixed Assets & Intangibles_cashflow,Net Cash from Investing Activities_cashflow,Net Cash from Financing Activities_cashflow,Net Change in Cash_cashflow,Ticker,Publish Date,Shares (Basic)_income,Shares (Diluted)_income,Revenue_income,Cost of Revenue_income,Gross Profit_income,Operating Expenses_income,Operating Income (Loss)_income,Non-Operating Income (Loss)_income,"Interest Expense, Net_income","Pretax Income (Loss), Adj._income",Pretax Income (Loss)_income,"Income Tax (Expense) Benefit, Net_income",Income (Loss) from Continuing Operations_income,Net Income_income,Net Income (Common)_income,Current_Ratio,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,ROA,ROE,Debt_to_Equity_Ratio,Debt_Ratio,Asset_Turnover_Ratio,EPS,Fiscal Period_Q2,Fiscal Period_Q3,Fiscal Period_Q4,target,"Cash, Cash Equivalents & Short Term Investments_balance_scaled",Accounts & Notes Receivable_balance_scaled,Total Current Assets_balance_scaled,"Property, Plant & Equipment, Net_balance_scaled",Other Long Term Assets_balance_scaled,Total Noncurrent Assets_balance_scaled,Total Current Liabilities_balance_scaled,Long Term Debt_balance_scaled,Total Noncurrent Liabilities_balance_scaled,Total Liabilities_balance_scaled,Total Equity_balance_scaled,Net Income_income_scaled,Operating Income (Loss)_income_scaled,"Interest Expense, Net_income_scaled","Pretax Income (Loss), Adj._income_scaled",Pretax Income (Loss)_income_scaled,"Income Tax (Expense) Benefit, Net_income_scaled",Income (Loss) from Continuing Operations_income_scaled,Gross Profit_income_scaled,Operating Expenses_income_scaled,Shares (Basic)_cashflow_scaled,Shares (Diluted)_cashflow_scaled,Net Income/Starting Line_cashflow_scaled,Depreciation & Amortization_cashflow_scaled,Non-Cash Items_cashflow_scaled,Change in Working Capital_cashflow_scaled,Net Cash from Operating Activities_cashflow_scaled,Change in Fixed Assets & Intangibles_cashflow_scaled,Net Cash from Investing Activities_cashflow_scaled,Net Cash from Financing Activities_cashflow_scaled,Net Change in Cash_cashflow_scaled
5844430000.0,5954046000.0,9087000000.0,13162089090.0,33461000000.0,13701000000.0,104564000000.0,136987000000.0,170448000000,7838050541.0,36972000000.0,36044000000.0,68077000000.0,105049000000.0,87567000000.0,100113000000.0,65395000000,170444000000,5844430000.0,5954046000.0,7683000000.0,1211292987.0,-6206000000.0,1480000000.0,4510000000,-662000000.0,-6770583333.0,3272000000.0,1010000000,PFE,2019-11-07,5844430000.0,5954046000.0,12680000000.0,-2602000000.0,10078000000.0,-6755000000.0,3323000000.0,-319000000.0,-349585442.0,10702633917.0,10726000000.0,-3047000000.0,7679000000,7679000000,7679000000,0.9050362436438386,79.4794952681388,26.206624605678236,60.55993690851735,4.505186332488501,11.742487957794937,1.6063766342992583,0.6163111330141744,0.07439218999342909,1.313900585685858,False,True,False,0.04141634337849931,0.0533124471979724,0.07722055459729654,0.19631207171688725,0.0803822866798085,0.6134656904158453,0.8036879282831128,0.2169107293720079,0.211466253637473,0.3994004036421665,0.6163111330141744,0.3836653994180043,1.0,0.4327386378434692,-0.04552486547727569,1.3937536029430915,1.3967964578721188,-0.39679645787211876,1.0,1.312410470113296,-0.8796718322698268,0.46091719242902207,0.46956198738170346,0.6059148264984228,0.09552783809148264,-0.4894321766561514,0.1167192429022082,0.3556782334384858,-0.05220820189274448,-0.5339576761041009,0.2580441640378549,0.07965299684542587
5832836000.0,5932966000.0,9646000000.0,9488625287.0,32803000000.0,12969000000.0,101675000000.0,134791000000.0,167594000000,6957108677.0,37303000000.0,35955000000.0,66844000000.0,104147000000.0,87896000000.0,97670000000.0,63445000000,167592000000,5832836000.0,5932966000.0,-5890000000.0,850542524.0,1289000000.0,1669000000.0,3769000000,-178000000.0,-2829222628.0,-2440000000.0,-1496000000,PFE,2020-02-27,5832836000.0,5932966000.0,1843000000.0,-443000000.0,1400000000.0,-6025000000.0,-4625000000.0,-2960000000.0,-375652158.0,-7877995211.0,-7871000000.0,1983000000.0,-5896250979,-583826064,-584000000,0.8793662708093183,75.96310363537711,-250.9495387954422,-31.678028431904504,-0.3483573779490913,-0.9202081550949641,1.6415320356214043,0.6214243946680669,0.010996813728415098,-0.10009300175763557,False,False,True,0.10800086359656813,0.05755575975273578,0.056616736201773335,0.19572896404405885,0.07738343854791938,0.6066744632862752,0.8042710359559412,0.22257956728761172,0.21453631991598746,0.3988448273804551,0.6214243946680669,0.37856367173049155,1.0,7.921879965948214,0.6434316334325217,13.49373674245554,13.481755072860194,-3.396559561616283,10.099328109133545,-2.397974476178919,10.319854442127133,3.1648594682582747,3.2191893651654913,-3.195876288659794,0.46149892783505153,0.6994031470428649,0.9055887140531742,2.0450352685838307,-0.09658166033640803,-1.535118083559414,-1.3239283776451438,-0.8117200217037439
5844430000.0,5916102000.0,10350000000.0,13213977714.0,34737000000.0,14040000000.0,99339000000.0,131599000000.0,166336000000,5116709143.0,33890000000.0,36281000000.0,67108000000.0,100998000000.0,88150000000.0,101000000000.0,65338000000,166336000000,5844430000.0,5916102000.0,2483000000.0,850886319.0,21000000.0,-1515000000.0,3133000000,-449000000.0,-70929905.0,-2200000000.0,846000000,PFE,2020-05-07,5844430000.0,5916102000.0,10083000000.0,-1940000000.0,8143000000.0,-5062000000.0,3081000000.0,-190000000.0,-356160983.0,2891000000.0,2843000000.0,-359000000.0,2484000000,3356000000,3356000000,1.0249926231926823,80.75969453535654,30.55638202915799,33.28374491718735,2.017602924201616,5.136367810462518,1.545777342434724,0.6071926702577914,0.06061826664101577,0.5742219514991197,False,False,False,0.05048147102665146,0.06222345132743363,0.07944147817670258,0.20883633128126203,0.08440746440938823,0.5972188822624086,0.791163668718738,0.2037442285494421,0.21811874759522892,0.40344844170834937,0.6071926702577914,0.39280732974220856,1.0,0.918057210965435,-0.10612663379022647,0.8614421930870083,0.8471394517282479,-0.10697258641239571,0.7401668653158522,2.426400476758045,-1.5083432657926104,0.5796320539521967,0.5867402558762274,0.2462560745809779,0.0843882097590003,0.0020827134781315083,-0.15025290092234453,0.31072101557076265,-0.04453039769909749,-0.007034603292670832,-0.21818903104234852,0.0839036001190122
5853916000.0,5922426000.0,11382000000.0,12523759643.0,46425000000.0,14113000000.0,98677000000.0,131510000000.0,177935000000,7410394744.0,32722000000.0,50529000000.0,80648000000.0,113370000000.0,88356000000.0,100203000000.0,64563000000,177933000000,5853916000.0,5922426000.0,2603000000.0,869749261.0,-588000000.0,-541000000.0,3555000000,-457000000.0,-13020866783.0,9158000000.0,-352000000,PFE,2020-08-06,5853916000.0,5922426000.0,9864000000.0,-1826000000.0,8038000000.0,-5606000000.0,2432000000.0,955000000.0,-347280467.0,3028175843.0,3027000000.0,-422000000.0,2605000000,3490000000,3490000000,1.4187702463174623,81.4882400648824,24.655312246553123,35.38118410381184,1.9613903953690954,5.405572851323513,1.755959295571767,0.6371427768567174,0.0554359738106612,0.5961821112568065,True,False,False,-0.03908211742169421,0.06396717902604884,0.07038390222834182,0.260909882822379,0.07931548037204597,0.5545676792086998,0.7390901171776211,0.18389861466265772,0.28397448506477085,0.4532441621940596,0.6371427768567174,0.36284598308371036,1.0,0.6968481375358166,-0.09950729713467049,0.8676721613180516,0.8673352435530086,-0.12091690544412607,0.7464183381088825,2.3031518624641834,-1.6063037249283667,0.5934626926196269,0.6004081508515815,0.2638888888888889,0.08817409377534469,-0.05961070559610705,-0.05484590429845904,0.3604014598540146,-0.04633008921330089,-1.3200392115774533,0.9284266017842661,-0.035685320356853206
5857078000.0,5937182000.0,10499000000.0,14020592100.0,47738000000.0,14403000000.0,97833000000.0,131244000000.0,178982000000,7671693061.0,34154000000.0,49785000000.0,79335000000.0,113489000000.0,88631000000.0,100284000000.0,65495000000,178984000000,5857078000.0,5937182000.0,918000000.0,860713347.0,210000000.0,-800000000.0,2090000000,-507000000.0,480000000.0,-2818814173.0,-218000000,PFE,2020-11-05,5857078000.0,5937182000.0,10277000000.0,-2007000000.0,8270000000.0,-5820000000.0,2450000000.0,-1878000000.0,-330014333.0,572000000.0,570000000.0,347000000.0,917000000,1469000000,1469000000,1.3977279381624408,80.47095455872336,23.839641918847914,14.294054685219423,0.8207529248751271,2.2429193068173143,1.7327887625009544,0.6340805220636712,0.05741918181716597,0.2508076552847683,False,True,False,0.022425929110439613,0.058659530008604216,0.0783352074510286,0.2667195583913466,0.08047177928506777,0.5466080387971974,0.7332804416086534,0.19082365824496317,0.2781564626610497,0.44325686381870805,0.6340805220636712,0.3659306522443598,1.0,1.6678012253233492,-0.22465237100068072,0.3893805309734513,0.3880190605854323,0.236215112321307,0.6242341729067393,5.629680054458816,-3.9618788291354665,0.5699209886153547,0.5777154811715481,0.08932567870000974,0.08375142035613506,0.020433978787583924,-0.07784372871460543,0.20336674126690668,-0.04933346307288119,0.046706237228763256,-0.2742837572248711,-0.02121241607472998
4664576000.0,4752290000.0,12223000000.0,11196258820.0,35066000000.0,13745000000.0,85155000000.0,119162000000.0,154228000000,7504332611.0,25920000000.0,37133000000.0,64836000000.0,90756000000.0,89144000000.0,90392000000.0,63473000000,154229000000,4664576000.0,4752290000.0,1016353413.0,770640639.0,-141000000.0,2549000000.0,5627000000,-813000000.0,8330000000.0,-13787000000.0,201000000,PFE,2021-02-25,4664576000.0,4752290000.0,11427000000.0,-2711000000.0,8716000000.0,-7839235982.0,864699305.0,1114000000.0,-341618280.0,597528115.0,598000000.0,64000000.0,662000000,846000000,846000000,1.3528549382716049,76.27548787958345,7.567159403167937,7.403517983722761,0.5485385273750552,1.3328501882690278,1.4298363083515826,0.5884534585159634,0.07409160463729024,0.18136696668678998,False,False,True,0.17438020835161305,0.07925279456389242,0.07259550029825972,0.22736468086210027,0.08912130093108904,0.5521370957284021,0.7726353191378997,0.16806286796171901,0.2407669165132142,0.4203905905542444,0.5884534585159634,0.4115530253909796,1.0,1.0221031973995272,-0.4038041134751773,0.7062980082742317,0.706855791962175,0.07565011820330969,0.7825059101654847,10.30260047281324,-9.26623638534279,0.4082065283976547,0.4158825588518421,0.08894315332108164,0.0674403289577317,-0.012339196639537937,0.22306817187363262,0.4924302091537586,-0.07114728275137831,0.728975234094688,-1.2065283976546775,0.0175899186138094
5584000000.0,5662000000.0,13667000000.0,13282935890.0,39534000000.0,14011000000.0,85046000000.0,119285000000.0,158819000000,5453976567.0,26652000000.0,35347000000.0,63299000000.0,89951000000.0,89474000000.0,95158000000.0,68864000000,158815000000,5584000000.0,5662000000.0,4885000000.0,856786643.0,-265000000.0,-1281000000.0,4538000000,-554000000.0,-1747000000.0,-2807000000.0,-16000000,PFE,2021-05-13,5584000000.0,5662000000.0,14516000000.0,-4157000000.0,10359000000.0,-5629000000.0,4730000000.0,1004000000.0,-336794781.0,5734000000.0,5693000000.0,-808000000.0,4885000000,4877000000,4877000000,1.4833408374606034,71.36263433452741,32.584734086525216,33.59740975475338,3.0707912781216353,7.082074814126393,1.3062122444237918,0.5663743003041198,0.09139964361946619,0.8733882521489972,False,False,False,0.219927634059905,0.08605393561223783,0.08363568521398573,0.248924876746485,0.08821992330892399,0.5354900861987546,0.751075123253515,0.16781367468627809,0.22256153231036588,0.39856062561784167,0.5663743003041198,0.43360051379243036,1.0,0.9698585195817101,-0.06905777752716834,1.1757227803977854,1.1673159729341809,-0.16567562025835555,1.0016403526758253,2.1240516711092883,-1.1541931515275785,0.38467897492422154,0.3900523560209424,0.33652521355745385,0.05902360450537338,-0.01825571782860292,-0.08824745108845412,0.31262055662717003,-0.03816478368696611,-0.12034995866629926,-0.19337282998071095,-0.0011022320198401765
5584000000.0,5662000000.0,21700000000.0,14327153508.0,48814000000.0,14224000000.0,85940000000.0,121106000000.0,169920000000,8266114317.0,35664000000.0,35354000000.0,63941000000.0,99605000000.0,89808000000.0,96346000000.0,70313000000,169918000000,5584000000.0,5662000000.0,5825000000.0,916681132.0,-1234000000.0,5383000000.0,11299000000,-537000000.0,-8137000000.0,-2561400575.0,611000000,PFE,2021-08-12,5584000000.0,5662000000.0,18899000000.0,-6996000000.0,11903000000.0,-6079000000.0,5824000000.0,1343000000.0,-303285632.0,7167000000.0,6949000000.0,-1123000000.0,5826000000,5564000000,5564000000,1.368719156572454,62.982168368696755,30.81644531456691,29.440711148738032,3.274482109227872,7.913188172884104,1.4165943708844737,0.5861876177024482,0.11122292843691149,0.9964183381088825,True,False,False,0.06194994756369887,0.1277071563088512,0.08431705218926554,0.28727636534839923,0.08370998116760829,0.5057674199623352,0.7127236346516007,0.20988700564971752,0.20806261770244822,0.3763006120527307,0.5861876177024482,0.4138006120527307,1.0,1.0467289719626167,-0.054508560747663554,1.2881020848310567,1.248921639108555,-0.2018332135154565,1.0470884255930986,2.139288281811646,-1.0925593098490294,0.29546536853801786,0.2995925710355045,0.308217365998201,0.04850421355627282,-0.06529446002433992,0.28482988517911,0.5978623207577121,-0.028414201809619555,-0.4305518810519075,-0.13553101090004763,0.032329752896978675
5616000000.0,5768000000.0,29696000000.0,15746214224.0,57900000000.0,14436000000.0,85255000000.0,121288000000.0,179188000000,11368510809.0,41804000000.0,36250000000.0,61418000000.0,103222000000.0,90446000000.0,102252000000.0,75965000000,179187000000,5616000000.0,5768000000.0,8171000000.0,969526674.0,-5113000000.0,6765000000.0,10828000000,-618000000.0,-10067743909.0,-1102631063.0,-386000000,PFE,2021-11-12,5616000000.0,5768000000.0,24035000000.0,-9932000000.0,14103000000.0,-6548000000.0,7555000000.0,1696000000.0,-314456842.0,7856259308.0,7843000000.0,328000000.0,8171000000,8146000000,8146000000,1.3850349248875706,58.67692947784481,31.433326399001455,33.8922404826295,4.546063352456637,10.723359441848219,1.3588099782794707,0.5760542000580396,0.1341328660401366,1.4504985754985755,False,True,False,0.009021260041806034,0.16572538339620957,0.08787538353014711,0.32312431636047056,0.08056343058686966,0.4757852088309485,0.6768756836395294,0.23329687255843026,0.20230149340357614,0.34275732749960935,0.5760542000580396,0.42394021921110786,1.0,0.927449054750798,-0.03860260766020133,0.9644315379327277,0.962803830100663,0.04026516081512399,1.0030689909157868,1.7312791554137,-0.8038301006629021,0.23365924693155815,0.2399833576034949,0.3399625546078635,0.04033811832743915,-0.212731433326399,0.2814645308924485,0.4505096733929686,-0.025712502600374453,-0.41887846511337634,-0.04587605837320574,-0.01605991262741835
5616000000.0,5768000000.0,31069000000.0,15726865069.0,59693000000.0,14882000000.0,85374000000.0,121782000000.0,181475000000,9112210052.0,42672000000.0,36195000000.0,61342000000.0,104014000000.0,91064000000.0,103394000000.0,77462000000,181476000000,5616000000.0,5768000000.0,3578000000.0,956447984.0,-919000000.0,1937000000.0,5915000000,-1002000000.0,-2586000000.0,-3351000000.0,-49000000,PFE,2022-02-24,5616000000.0,5768000000.0,23838000000.0,-9736000000.0,14102000000.0,-8507000000.0,5595000000.0,835000000.0,-301484330.0,3823522963.0,3826000000.0,-249000000.0,3577000000,3393000000,3393000000,1.3988798275215597,59.157647453645446,23.470928769192046,14.233576642335766,1.8696790191486432,4.380212233094937,1.342774521700963,0.573158837305414,0.13135693621710978,0.6041666666666666,False,False,True,0.17157441733427659,0.1712026449924232,0.08666133114203058,0.32893235982917757,0.08200578592092575,0.47044496487119436,0.6710676401708224,0.23513982642237222,0.1994489599118336,0.33801901088304176,0.573158837305414,0.4268466730954677,1.0,1.6489832007073386,-0.08885479811376364,1.1268856360153257,1.1276156793398173,-0.07338638373121131,1.054229295608606,4.156203949307398,-2.507220748600059,0.23559023408004026,0.24196660793690747,0.15009648460441313,0.040122828425203455,-0.03855189193724306,0.08125681684705093,0.24813323265374612,-0.042033727661716584,-0.10848225522275359,-0.14057387364711804,-0.0020555415722795537
5616000000.0,5768000000.0,23897000000.0,16337983113.0,54420000000.0,15109000000.0,93574000000.0,129420000000.0,183840000000,8683098006.0,39268000000.0,35656000000.0,61887000000.0,101155000000.0,91320000000.0,111193000000.0,82686000000,183841000000,5616000000.0,5768000000.0,7879000000.0,834443153.0,-1793000000.0,-730000000.0,6543000000,-643000000.0,567000000.0,-6575043183.0,530000000,PFE,2022-05-11,5616000000.0,5768000000.0,25661000000.0,-9984000000.0,15677000000.0,-5740068119.0,9598000000.0,,-308209733.0,9035553882.0,9051000000.0,-1172000000.0,7879000000,7864000000,7864000000,1.3858612610777223,61.092708779860494,37.40306301391216,30.64572697868361,4.27763272410792,9.51067895411557,1.2233630844399295,0.5502338990426457,0.13958333333333334,1.4002849002849003,False,False,False,-0.007855122823255622,0.12998803307223672,0.08887066532310706,0.2960182767624021,0.08218559617058312,0.508996953872933,0.7039817232375979,0.2135987815491732,0.19395126196692777,0.3366351174934726,0.5502338990426457,0.44977154046997386,1.0,1.220498474059003,-0.03919248893692777,1.1489768415564598,1.150940996948118,-0.14903357070193285,1.0019074262461851,1.9935147507629705,-0.729917105671414,0.21885351311328474,0.22477689879583804,0.3070418144265617,0.032517951482794905,-0.06987256926853981,-0.028447839133315146,0.25497837184833017,-0.025057480222906357,0.02209578738162971,-0.2562270832391567,0.020653910603639764
5593000000.0,5712000000.0,33304000000.0,17711324165.0,67466000000.0,15244000000.0,93617000000.0,127823000000.0,195289000000,11811631817.0,47410000000.0,34294000000.0,60410000000.0,107820000000.0,91659000000.0,116608000000.0,87470000000,195290000000,5593000000.0,5712000000.0,9877000000.0,821723386.0,-113000000.0,-2766000000.0,8168000000,-751000000.0,-11297942149.0,2521000000.0,-691000000,PFE,2022-08-10,5593000000.0,5712000000.0,27742000000.0,-8648000000.0,19094000000.0,-6685000000.0,12409000000.0,-772000000.0,-262677374.0,11637000000.0,11447000000.0,-1570000000.0,9877000000,9905000000,9905000000,1.4230331153765028,68.82704923942036,44.730012255785454,35.70398673491457,5.071970259461618,11.323882473991082,1.232651194695324,0.5521048292530557,0.14205613219382557,1.7709637046307884,True,False,False,-0.04332164015747353,0.1705369990117211,0.09069289189355263,0.3454674866479935,0.07805867201941738,0.47937671860678277,0.6545325133520065,0.24276840989507859,0.17560640896312643,0.3093364193579772,0.5521048292530557,0.4479002913630568,1.0,1.252801615345785,-0.02651967430590611,1.1748611812216052,1.1556789500252398,-0.15850580514891469,0.9971731448763251,1.9277132761231701,-0.6749116607773852,0.20160767067983562,0.20589719558791725,0.35603056737077354,0.029620192704203012,-0.004073246341287578,-0.09970441929204815,0.2944272222622738,-0.027070867277052844,-0.40725045595126524,0.09087304448129191,-0.024908081609112537
5607000000.0,5718000000.0,36123000000.0,18623114857.0,70405000000.0,15441000000.0,95618000000.0,124947000000.0,195352000000,11578426399.0,44313000000.0,32629000000.0,58145000000.0,102458000000.0,91835000000.0,122967000000.0,92891000000,195349000000,5607000000.0,5718000000.0,8644000000.0,821600512.0,727000000.0,-4585000000.0,5974000000,-841000000.0,-627536602.0,-5761000000.0,-484000000,PFE,2022-11-09,5607000000.0,5718000000.0,22638000000.0,-6063000000.0,16575000000.0,-6905991514.0,9725000000.0,,-240588882.0,9008782337.0,9002000000.0,-356000000.0,8646000000,8610000000,8610000000,1.588811409744319,73.21759872780281,42.95874193833378,38.03339517625232,4.407428641631517,9.268928098524077,1.1029916784187919,0.5244788893894099,0.11588312379704328,1.5355805243445693,False,True,False,-0.0638294640104915,0.18491236332364142,0.09533106831258446,0.36040071255989187,0.07904193455915476,0.48946517056390515,0.6395992874401081,0.22683668454891684,0.1670267005200868,0.2976422048404931,0.5244788893894099,0.4755057537163684,1.0,1.1295005807200929,-0.027942959581881532,1.0463161831591172,1.0455284552845527,-0.0413472706155633,1.0041811846689896,1.9250871080139373,-0.8020896067363531,0.24768089053803338,0.2525841505433342,0.3818358512236063,0.036292981358777274,0.03211414435904232,-0.20253555967841683,0.263892570015019,-0.03714992490502694,-0.027720496598639455,-0.25448361162646876,-0.021379980563654033
5616000000.0,5734000000.0,22732000000.0,14500486090.0,51259000000.0,16274000000.0,114601000000.0,145944000000.0,197203000000,10690204556.0,42214047257.0,32884000000.0,49337000000.0,101288000000.0,92278000000.0,125656000000.0,95917000000,197205000000,5616000000.0,5734000000.0,5001000000.0,1130144239.0,-380000000.0,2442000000.0,8582000000,-1001000000.0,-4411392373.0,-5015000000.0,-870000000,PFE,2023-02-23,5616000000.0,5734000000.0,25135000000.0,-9648000000.0,15487000000.0,-9369452864.0,6097000000.0,,-176428535.0,5227545767.0,5229000000.0,-230000000.0,4999000000,4993000000,4993000000,1.2142640502564026,61.61527750149194,24.25701213447384,19.864730455540084,2.531908743781788,5.205542291773096,1.0559963301604511,0.5136230179054071,0.12745749304016674,0.8890669515669516,False,False,True,-0.05274382606638295,0.11527208003935031,0.07353075810205727,0.25993012276689503,0.08252409953195439,0.5811321328783031,0.740069877233105,0.2140639202091246,0.1667520270989792,0.2501838207329503,0.5136230179054071,0.486387123928135,1.0,1.2211095533747247,-0.035335176246745446,1.0469749182855999,1.0472661726416983,-0.04606449028640096,1.0012016823552974,3.1017424394151814,-1.8765176975766074,0.22343345931967376,0.22812810821563556,0.198965585836483,0.04496296952456734,-0.015118360851402427,0.09715536105032822,0.3414362442808832,-0.03982494529540481,-0.1755079519793117,-0.19952257807837676,-0.0346130893176845
5634000000.0,5727000000.0,19972000000.0,15436383072.0,50078000000.0,17052000000.0,113745000000.0,145540000000.0,195618000000,8085448236.0,36562000000.0,31704000000.0,57819000000.0,94381000000.0,92631000000.0,131102000000.0,101237000000,195618000000,5634000000.0,5727000000.0,5555000000.0,1104606215.0,-324000000.0,-5507000000.0,1211000000,-1139000000.0,3316000000.0,-2771000000.0,1754000000,PFE,2023-05-10,5634000000.0,5727000000.0,18485000000.0,-4886000000.0,13599000000.0,-7026000000.0,6573000000.0,-275000000.0,-140960935.0,6298000000.0,6268000000.0,-715000000.0,5553000000,5541000000,5541000000,1.3696734314315409,73.56775764133081,35.55856099540168,29.975655937246415,2.8325614207281538,5.473295336685204,0.9322777245473493,0.4824760502612234,0.09449539408438896,0.983493077742279,False,False,False,-0.046767745249741366,0.10209694404400413,0.07891085213017207,0.25599893670316637,0.0871698923411956,0.5814648958684784,0.7440010632968336,0.18690509053359097,0.16207097506364446,0.2955709597276324,0.4824760502612234,0.5175239497387766,1.0,1.186247969680563,-0.025439620104674248,1.1366179390001805,1.131203753835048,-0.12903807976899476,1.0021656740660532,2.4542501353546293,-1.268002165674066,0.30478766567487153,0.30981877197727886,0.3005139302136868,0.059756895591019744,-0.01752772518258047,-0.2979172301866378,0.06551257776575602,-0.06161752772518258,0.1793886935352989,-0.14990532864484718,0.09488774682174736
5646000000.0,5713000000.0,44785000000.0,13428713718.0,73348000000.0,17488000000.0,114267000000.0,146821000000.0,220169000000,11312188221.0,34646000000.0,61356000000.0,86227000000.0,120873000000.0,92807000000.0,128796000000.0,99293000000,220166000000,5646000000.0,5713000000.0,2340000000.0,1184289537.0,-1206000000.0,-3916000000.0,-1209652466,-914000000.0,-25433614710.0,27175000000.0,475000000,PFE,2023-08-09,5646000000.0,5713000000.0,13006000000.0,-3237000000.0,9769000000.0,-7329000000.0,2440000000.0,75000000.0,-191933725.0,2264668087.0,2268000000.0,71000000.0,2339000000,2326000000,2326000000,2.117069791606535,75.11148700599723,18.760572043672152,17.88405351376288,1.0564611730080073,2.3425619127229513,1.2173365695466951,0.5490009946904424,0.05907280316484155,0.4119730782855119,True,False,False,-0.16070974774474545,0.20341192447619783,0.06099275428420895,0.3331440847712439,0.07942989249167685,0.5189967706625365,0.6668559152287561,0.15736093637160545,0.2786768346134106,0.3916400583188369,0.5490009946904424,0.4509853794130872,1.0,1.049011177987962,-0.08251664875322443,0.9736320236457437,0.9750644883920895,0.030524505588993982,1.0055889939810834,4.199914015477214,-3.150902837489252,0.4341073350761187,0.43925880362909425,0.17991696140242966,0.0910571687682608,-0.0927264339535599,-0.3010918037828694,-0.09300726326310933,-0.07027525757342765,-1.9555293487621097,2.0894202675688143,0.03652160541288636
5646000000.0,5646000000.0,44181000000.0,15013017759.0,74012000000.0,17862000000.0,108909000000.0,141010000000.0,215022000000,7239253686.0,31136000000.0,61048000000.0,86680000000.0,117816000000.0,92974000000.0,126411000000.0,97204000000,215020000000,5646000000.0,5646000000.0,-2388000000.0,1177948584.0,5485000000.0,-1199000000.0,3458000000,-810000000.0,890000000.0,-3779000000.0,537000000,PFE,2023-11-08,5646000000.0,5646000000.0,13492000000.0,-9269000000.0,4223000000.0,-7171000000.0,-2948000000.0,-181000000.0,-171646730.0,-3351164065.0,-3351000000.0,964000000.0,-2385472471,-2385755635,-2384645487,2.3770554984583763,31.30002964719834,-21.84998517640083,-17.68274262525941,-1.1095402493698319,-2.454380102670672,1.2120488868770833,0.5479253285710299,0.06274706774190549,-0.4225567897626638,False,True,False,-0.07974735048027193,0.20547199821413623,0.06982084511817395,0.34420663932062767,0.08307056952311856,0.5065016602952256,0.6557933606793723,0.1448037875194166,0.283915134265331,0.4031215410516133,0.5479253285710299,0.4520653700551571,1.0,1.2356672061260792,0.0719464841586762,1.4046552026691534,1.4045864341005738,-0.4040648530208753,0.9998813105601236,-1.77008908123149,3.005756287357569,0.4184702045656685,0.4184702045656685,-0.17699377408834865,0.08730718825970946,0.4065372072339164,-0.08886747702342129,0.25630002964719834,-0.06003557663800771,0.06596501630595909,-0.28009190631485326,0.03980136377112363
5646000000.0,5750000000.0,12690000000.0,15581531542.0,43334000000.0,18940000000.0,148860000000.0,183168000000.0,226502000000,11451167097.0,47866879836.0,61538000000.0,80884000000.0,137212000000.0,93109000000.0,118353000000.0,89288000000,226500000000,5646000000.0,5750000000.0,-3332409117.0,1264897669.0,-1544000000.0,8450000000.0,5242000000,-1044000000.0,-11018438162.0,5442000000.0,-314000000,PFE,2024-02-22,5646000000.0,5750000000.0,14569000000.0,-7563000000.0,7006000000.0,-8648741702.0,-1647756500.0,381000000.0,-79000034.0,-4131987846.0,-4130000000.0,795000000.0,-3335000000,-3376391386,-3366363855,0.9053023750131529,48.08840689134464,-11.310017846111608,-23.175175962660443,-1.4906673609946048,-3.7814615469043993,1.5367350595824747,0.6057871453673698,0.06432172784346275,-0.5980147690400284,False,False,True,0.09061324601263854,0.0560259953554494,0.0687920263044035,0.19131839895453462,0.08361957068811754,0.6572127398433568,0.8086816010454654,0.21133093675111037,0.27168855021147714,0.35710059955320483,0.6057871453673698,0.3942040246885237,1.0,0.48802295457579986,0.023397771457292778,1.2237881731167288,1.2231994244283384,-0.23545848484758575,0.9877409395807527,-2.074996408606523,2.561534109422704,0.3875351774315327,0.39467362207426726,-0.22873286546777405,0.0868211729700048,-0.10597844738829021,0.5799986272221841,0.3598050655501407,-0.07165900199052783,-0.7562933737387604,0.37353284370924567,-0.02155261170979477
